text,label
Then the book became about history minutia and not at all about the characters.,1
"This woman has so much passion, her music is the vehicle, which you feel her passion and intensity.",1
"building and designing original creations with these blocks will provide hours and hours and hours of fun for you, the kids, the grandparents, cousins, aunts, uncles, nieces and nephews.",1
No dance music here - this is a sit back and listen CD.,1
"CROW, MORRISETTE, FABIAN, WILLIAMS and KRALL",1
by layering meta-narrative in Leaves like layers of rust-proffing on your grandfather's old pick-up truck.,0
Ahhhh!!!!Great blast from the past.,1
I highly recomend this video for anyone who wants to learn how to belly dance,1
I will use this again for days when I need something fun to get me moving.,1
Works great in our large living room.,1
I am looking forward to seeing the final results once the bulb arrives,0
"A 5 cd player is just too cumbersome:  loading, changing, keeping track of what's inside and where, playing tracks - inconvenient;",1
They love to push the buttons on the box and listen what the animals have to say.,1
I have been very surprised by the extremely long amounts of time that this battery holds a charge in the camera.,1
""" might be soft in tone, but it sure packs both a punch and the ability to create the most evocative sort of imagery you will find in music history.",1
These headphones normally retail for $299.99.,1
"I guess when I bought this book, I didn't know it would read to me like a romance novel.",1
It also comes with an alien interactive toy that makes the sword react differently when connected to the hilt of the sword.,1
No deliveryAs of yes and the tracking # states in process.,1
"This CD contains a wide range of beats, melodies and a variety of subjects making it impossible to get tired of.",1
Other than that I consider this little beauty much better than average especially when you consider the very reasonable cost.,1
One of them started making noises after a monrh,1
and I am not sure it works.,0
Hey that sounds like regular!,1
fast delivery will order from vendor again,1
Worth the money for those who are taking their hobby to the next level but can't spend a fortune.,1
There’s something to ponder.,1
"I purchased this item on Amazon, when I received the item it was missing several screws, one portion of the toy was broken below and the drain plug was also missing.",1
"In fact, it's so much fun",1
"Help you to understand and navigate our biggest issue in the workplace which is ""other people'",0
"Truely one of the classics,.",1
I always treat them carefully and store properly in the bag.,0
I highly reccomend this CD to anyone.,1
"She returns to town to welcome her daughter back from college and to try and secure a divorce from GW, leading to some humorous results.",0
I haven't had any problems with the DVDs I've received from Amazon.,1
he never even scratched the surface.,0
but I can't see a kid playing or pulling it as it is that small.,1
This DVD is perfect for any fellow coach potatoes like me!,1
"I  learned the techniques from this book out of trial and error,",1
They are thrilled and use them night & day making up their own little movies and programs.,1
"She make mistakes and wrong moves like the rest of us, which is so refreshing.",1
The only issue I have is the anchor was cracked so I'm going to call Little Tikes on Monday and see if they'll replace it.,1
"Ultimately, it reveals that the makers of the film certainly were not terribly knowledgeable about their subject, and it comes off as preachy.",1
"Arthur Bach is a drunk, spoiled, and lecherous man (superbly played by Dudley Moore).",1
"Unfortunately, we travel with ours.",0
In The Hat because it is closer to your reading level.,1
"Into The Mystic"" actually makes you feel like you are having a spiritual experience of joining your whole body and soul with your spiritual being.",1
"Some of the material is very good, but there are indeed copious amounts of wanking.",1
"The book provides a cheat sheet to hang on the fridge and advice and activites to help ""connect"" the different parts of you child's brain.",1
"I'm not sure why it took me so long to discover this album, but I'm glad I finally did.",1
"Please Diana, get back to what you do",0
I played this with  9 and 11 year olds.,0
"I love it, i love the ability to use cheaper storage units for it and switch them so effortlessly.",1
Volume must be high on the TV to be able to hear and there isn't a wide range of volume level on the headset.,1
When I was a kid we lived in a creepy old house for a shorttime,0
so im afraid to spend a lot on them.,0
"If you want to be able to respond to those who claim there cannot be a God because of all the pain and suffering in the world, read The Problem of Pain.",1
